Train Dataset,Train View,Train Model,Test Dataset,Test View,Accuracy,F1,ROC AUC,True Positives,False Positives,True Negatives,False Negatives
pklot,puc_rainy,squeezenet,pklot,ufpr04,0.6488427019367029,0.3705334462320068,0.6040141592053243,1094,162,5774,3555
pklot,ufpr05_cloudy,squeezenet,cnr,cnr_park_ext_sunny,0.6483064260842039,0.6034975017844397,0.6962093325393819,1691,143,2405,2079
cnr,cnr_park_ext_rainy,mobilenet,pklot,ufpr05_sunny,0.648012814095505,0.762976944856411,0.5901989450610211,5659,3458,814,58
cnr,all,squeezenet,cnr,cnr_park_ext,0.6446161274746499,0.5212785727559933,0.6734223870888705,2805,53,6540,5099
pklot,ufpr05_sunny,squeezenet,cnr,cnr_park_ext_sunny,0.6441911997467553,0.5860036832412523,0.6974679261625075,1591,69,2479,2179
cnr,cnr_park_ext_rainy,shufflenet,pklot,ufpr04_sunny,0.6415384615384615,0.7557367501456028,0.5973098368765234,3244,2094,509,3
cnr,cnr_park_ext_sunny,mobilenet,pklot,all_cloudy,0.641354630356987,0.6799844236760124,0.7081838643966317,8731,8168,5965,50
acpds,all,mobilenet,cnr,cnr_park_ext_sunny,0.6397594175371953,0.5721804511278196,0.6963622584312239,1522,28,2520,2248
cnr,cnr_park,mobilenet,pklot,ufpr04_sunny,0.6386324786324786,0.7544144981412639,0.593930080676143,3247,2114,489,0
acpds,all,mobilenet,cnr,cnr_park,0.6386020651310564,0.6321746160064673,0.7255781907034892,391,6,413,449
pklot,puc_cloudy,squeezenet,cnr,cnr_park_ext_cloudy,0.6384180790960452,0.5073891625615764,0.652883119010566,824,104,2001,1496
pklot,all_rainy,squeezenet,pklot,ufpr05_rainy,0.6382978723404256,0.6430939226519337,0.7314574523547471,291,4,279,319
acpds,all,shufflenet,cnr,all,0.6380196762932402,0.5424789410348977,0.6709812114526115,3381,299,6671,5404
pklot,ufpr04_sunny,squeezenet,pklot,all,0.6378150777455235,0.5425537707595971,0.6316940079444513,14946,6491,29437,18712
cnr,cnr_park_ext_cloudy,mobilenet,pklot,ufpr04_sunny,0.6367521367521367,0.7532226222273836,0.5919695251067181,3243,2121,482,4
pklot,ufpr05,squeezenet,pklot,all,0.6366366797919122,0.45069626990506395,0.6262606785725338,10373,2000,33928,23285
pklot,ufpr04_sunny,squeezenet,cnr,cnr_park_ext,0.6361316134372629,0.6195456184637577,0.6453517498162387,4295,1666,4927,3609
pklot,ufpr04_sunny,squeezenet,cnr,all,0.6349095525230085,0.6269779507133593,0.6459315025203551,4834,1801,5169,3951
pklot,ufpr05_rainy,mobilenet,pklot,ufpr04_sunny,0.6345299145299146,0.7515109251510925,0.5898533839741664,3233,2124,479,14
spkl,all,squeezenet,pklot,all_cloudy,0.6338919437898228,0.36825062128172303,0.5665896154524597,2445,2053,12080,6336
acpds,all,squeezenet,acpds,all,0.6307829181494662,0.4414535666218035,0.624387516905642,164,28,545,387
pklot,ufpr05_cloudy,shufflenet,pklot,ufpr04,0.6305148795465281,0.6908544779068848,0.6640636278618883,4370,3632,2304,279
acpds,all,shufflenet,cnr,cnr_park_ext_rainy,0.6300932090545939,0.41955704137066446,0.6238199100764952,502,47,1864,1342
pklot,ufpr05,squeezenet,pklot,all_sunny,0.6300507115982332,0.4833022352537984,0.6374379650974834,6346,1124,16763,12445
cnr,cnr_park_ext_sunny,shufflenet,pklot,ufpr04_sunny,0.6294017094017094,0.7492482072634744,0.5838622157916151,3239,2160,443,8
acpds,all,shufflenet,cnr,cnr_park_ext_sunny,0.6274137385248496,0.5701241782322863,0.678575488550858,1561,145,2403,2209
cnr,all,squeezenet,cnr,all,0.6269120913995557,0.5043844856661045,0.6642075273409335,2991,84,6886,5794
pklot,puc_cloudy,squeezenet,pklot,all_cloudy,0.6257309941520468,0.1515631183221211,0.5237697339185202,766,561,13572,8015
cnr,cnr_park_ext,shufflenet,pklot,ufpr04_sunny,0.6251282051282051,0.7471463161535801,0.5790219666701413,3240,2186,417,7
acpds,all,squeezenet,pklot,all,0.6236599315954359,0.4201576476839961,0.6128632288510576,9488,2018,33910,24170
pklot,all,squeezenet,spkl,all,0.6232558139534884,0.6883283454467721,0.7509315097310495,805,11,401,718
cnr,cnr_park_ext,mobilenet,pklot,ufpr04_sunny,0.622051282051282,0.7458912768647282,0.5753739288998823,3245,2209,394,2
pklot,ufpr04_sunny,squeezenet,cnr,cnr_park_ext_sunny,0.6220322886989553,0.6354198473282443,0.6388282899366644,2081,699,1849,1689
pklot,puc_cloudy,squeezenet,cnr,cnr_park_ext,0.6199213630406291,0.5036036036036036,0.6463981685120582,2795,401,6192,5109
pklot,ufpr05,squeezenet,cnr,cnr_park_ext_sunny,0.619499841722064,0.5548148148148148,0.6727710712932388,1498,132,2416,2272
cnr,cnr_park_ext_sunny,mobilenet,pklot,puc_cloudy,0.6189938243711403,0.6246197224901684,0.7208941027607428,4209,5057,4010,2
cnr,cnr_park_ext_sunny,squeezenet,pklot,all_cloudy,0.6187920048878415,0.22801590808661068,0.5294435765687435,1290,1244,12889,7491
pklot,ufpr04_cloudy,squeezenet,cnr,cnr_park_ext,0.6185417672621922,0.5538883510809939,0.6368560696659628,3433,1059,5534,4471
pklot,puc_rainy,squeezenet,pklot,puc,0.6183673950451406,0.32003359932801345,0.5880009084747629,3810,426,22423,15764
pklot,all_sunny,squeezenet,pklot,all_rainy,0.6174087043521761,0.5668328047122791,0.6969178546551406,2502,8,3669,3816
cnr,cnr_park_ext_cloudy,shufflenet,pklot,ufpr04_sunny,0.6172649572649572,0.7430276598186618,0.570300301433718,3237,2229,374,10
pklot,ufpr04_sunny,squeezenet,pklot,all_sunny,0.6170729047385354,0.5454839649202291,0.621332381685739,8428,3682,14205,10363
pklot,ufpr05_cloudy,shufflenet,pklot,ufpr04_rainy,0.6168341708542714,0.5917001338688086,0.6960294825734287,221,281,270,24
cnr,cnr_park_ext_rainy,shufflenet,pklot,ufpr04,0.6143599433160132,0.6948265550239234,0.6561191317844199,4647,4080,1856,2
cnr,cnr_park_ext_rainy,squeezenet,pklot,all_cloudy,0.6142969363707776,0.0015815634884771804,0.4981343835157105,7,64,14069,8774
pklot,ufpr04_cloudy,squeezenet,pklot,all_cloudy,0.6109365453434581,0.12930950288114074,0.5095339818118619,662,796,13337,8119
pklot,all_sunny,shufflenet,spkl,all,0.6098191214470284,0.6730186227804245,0.744166310743359,777,9,403,746
pklot,ufpr04_sunny,squeezenet,pklot,puc_rainy,0.6071514567782326,0.6224690500983455,0.6696750744278166,2690,399,2353,2864
pklot,puc_cloudy,squeezenet,cnr,all,0.6069184385909235,0.494737700905605,0.6410030303055049,3032,440,6530,5753
pklot,ufpr05_cloudy,shufflenet,pklot,ufpr04_cloudy,0.6057374968266057,0.5806103159600324,0.69490698097107,1075,1454,1311,99
spkl,all,squeezenet,cnr,all,0.6043795620437956,0.5980524924227768,0.6143461815782576,4637,2085,4885,4148
cnr,cnr_park,mobilenet,pklot,ufpr04,0.6043457723193197,0.6894557318700875,0.6472371967654986,4649,4188,1748,0
pklot,ufpr04_cloudy,squeezenet,cnr,all,0.6035544271659791,0.5403973509933775,0.6277157000201694,3672,1133,5837,5113
cnr,cnr_park,squeezenet,pklot,all_cloudy,0.6029065200314219,0.013016596160104133,0.4900435104633755,60,378,13755,8721
pklot,ufpr04_cloudy,squeezenet,cnr,cnr_park_ext_sunny,0.6024058246280468,0.5880616595605116,0.6328141070751908,1793,535,2013,1977
cnr,all,squeezenet,cnr,cnr_park_ext_sunny,0.6008230452674898,0.50471327572663,0.663163806636713,1285,37,2511,2485
pklot,all_sunny,squeezenet,pklot,puc_rainy,0.6007705273296412,0.5749807741604717,0.7010181091984825,2243,5,2747,3311
acpds,all,squeezenet,pklot,all_sunny,0.6003598887616555,0.4192091290910532,0.6084169496264424,5290,1157,16730,13501
pklot,ufpr04,squeezenet,pklot,ufpr05_rainy,0.5991041433370661,0.6919104991394148,0.5644905288767885,402,150,133,208
pklot,ufpr04_sunny,squeezenet,pklot,all_rainy,0.5988994497248624,0.5923741738688358,0.6483996408980545,2913,604,3073,3405
pklot,puc_rainy,squeezenet,pklot,puc_sunny,0.5970056144728634,0.28527659574468084,0.5682326204283135,1676,414,10765,7984
spkl,all,squeezenet,cnr,cnr_park_ext,0.5959163964958267,0.5753841693244419,0.6052389116078825,3969,1923,4670,3935
pklot,all_cloudy,squeezenet,acpds,all,0.5951957295373665,0.43337484433374845,0.5898319096169744,174,78,495,377
cnr,all,mobilenet,pklot,ufpr04_sunny,0.5950427350427351,0.7320438864381857,0.545367212099564,3236,2358,245,11
cnr,cnr_park_ext_sunny,mobilenet,pklot,ufpr04_sunny,0.5928205128205128,0.7315753887762001,0.5424891158137521,3246,2381,222,1
pklot,ufpr05_rainy,mobilenet,pklot,ufpr04,0.5909305621162022,0.681430253090053,0.6348565526365987,4631,4312,1624,18
cnr,cnr_park_ext_rainy,mobilenet,pklot,ufpr04_sunny,0.5897435897435898,0.7300337457817773,0.5390696645894713,3245,2398,205,2
pklot,all,shufflenet,spkl,all,0.5886304909560723,0.6484098939929329,0.7324766206197528,734,7,405,789
pklot,ufpr05,shufflenet,spkl,all,0.5881136950904393,0.6820901475867571,0.624142596688957,855,129,283,668
cnr,cnr_park,shufflenet,acpds,all,0.5880782918149466,0.7030147530468249,0.595881516392534,548,460,113,3
cnr,all,squeezenet,pklot,ufpr04_cloudy,0.5877126174155877,0.027544910179640718,0.42426211681058257,23,473,2292,1151
cnr,cnr_park,mobilenet,pklot,ufpr04_rainy,0.5866834170854272,0.5982905982905983,0.7014519056261344,245,329,222,0
pklot,ufpr04_cloudy,squeezenet,pklot,puc_sunny,0.5864004990642545,0.22539768131571852,0.555380040993011,1254,213,10966,8406
cnr,cnr_park_ext_cloudy,squeezenet,pklot,puc_cloudy,0.585705678566049,0.025854435983708162,0.4335050970326002,73,1363,7704,4138
cnr,cnr_park,mobilenet,acpds,all,0.5854092526690391,0.70242656449553,0.5933333966800012,550,465,108,1
spkl,all,squeezenet,pklot,all,0.5848877647802719,0.4434082238236541,0.5772099804682618,11506,6734,29194,22152
acpds,all,shufflenet,spkl,all,0.5839793281653747,0.6599070553443177,0.6799455277970791,781,63,349,742
acpds,all,squeezenet,cnr,cnr_park,0.5837966640190627,0.5746753246753247,0.6653682236617798,354,38,381,486
cnr,cnr_park_ext_rainy,shufflenet,pklot,ufpr04_rainy,0.5829145728643216,0.5961070559610706,0.6987295825771325,245,332,219,0
cnr,cnr_park_ext_cloudy,mobilenet,pklot,ufpr04,0.5801606046291923,0.6765647743813683,0.6256505362426142,4648,4443,1493,1
pklot,ufpr04_cloudy,squeezenet,pklot,puc,0.5789076680102775,0.1936444885799404,0.5452730549652408,2145,435,22414,17429
pklot,ufpr04,squeezenet,acpds,all,0.5765124555160143,0.49145299145299143,0.5734583796555841,230,155,418,321
pklot,ufpr05_rainy,squeezenet,pklot,ufpr04_cloudy,0.574003554201574,0.0,0.4088607594936709,0,504,2261,1174
pklot,ufpr04_sunny,squeezenet,cnr,cnr_park_ext_cloudy,0.5733333333333334,0.5161455663762173,0.5804462896224097,1007,575,1530,1313
pklot,puc_cloudy,squeezenet,cnr,cnr_park_ext_sunny,0.5731244064577398,0.4921860289964225,0.6274238077193743,1307,234,2314,2463
cnr,cnr_park_ext_rainy,shufflenet,pklot,ufpr04_cloudy,0.5727341964965728,0.5824857355494915,0.6956600361663653,1174,1683,1082,0
cnr,cnr_park_ext,shufflenet,pklot,ufpr04,0.5717524799244214,0.6719258883983499,0.618013996285901,4642,4526,1410,7
pklot,puc_cloudy,squeezenet,pklot,puc,0.5713645899629918,0.16778032036613272,0.5371282368007646,1833,443,22406,17741
pklot,ufpr04_cloudy,squeezenet,pklot,ufpr04,0.5709022201228153,0.054144106622240736,0.512044169861762,130,23,5913,4519
cnr,all,shufflenet,pklot,ufpr04_sunny,0.5707692307692308,0.7209689965551728,0.5177862102918134,3244,2508,95,3
pklot,ufpr05_cloudy,squeezenet,pklot,puc_rainy,0.5688658800866844,0.6227746760771095,0.5875171283424475,2956,983,1769,2598
pklot,puc_cloudy,squeezenet,pklot,ufpr04,0.5681624940954181,0.04472309299895507,0.5090651287788175,107,29,5907,4542
cnr,all,squeezenet,pklot,ufpr04_rainy,0.5678391959798995,0.022727272727272728,0.4146968406237268,4,103,448,241
cnr,cnr_park,mobilenet,pklot,ufpr04_cloudy,0.5661335364305662,0.5787527729849643,0.6909584086799276,1174,1709,1056,0
cnr,cnr_park_ext_sunny,squeezenet,pklot,puc_sunny,0.5658620855127405,0.2204222317966394,0.5364128328089287,1279,666,10513,8381
cnr,cnr_park_ext_sunny,shufflenet,pklot,ufpr04,0.5649504015115729,0.6685381127186353,0.611995942668597,4644,4600,1336,5
pklot,puc_rainy,squeezenet,pklot,all,0.5648693702756301,0.24613469438565916,0.5516640400786255,4943,1564,34364,28715
spkl,all,squeezenet,pklot,all_sunny,0.5643437482959812,0.457179739783266,0.5695555528309558,6729,3917,13970,12062
cnr,cnr_park_ext_cloudy,shufflenet,pklot,ufpr04,0.5639111950873879,0.6678658799827313,0.6109994381888927,4641,4608,1328,8
pklot,ufpr04_cloudy,squeezenet,cnr,cnr_park_ext_cloudy,0.5636158192090396,0.42886719905353443,0.5764400237529691,725,336,1769,1595
pklot,puc_rainy,squeezenet,cnr,cnr_park_ext,0.563564875491481,0.3679952052741984,0.5964262066994133,1842,265,6328,6062
acpds,all,shufflenet,cnr,cnr_park,0.5631453534551231,0.5200698080279232,0.6678344130014775,298,8,411,542
cnr,cnr_park_ext_rainy,squeezenet,pklot,ufpr04,0.5607935758148324,0.0,0.5,0,0,5936,4649
cnr,cnr_park,squeezenet,pklot,ufpr04,0.5606991025035427,0.0,0.4999157681940701,0,1,5935,4649
pklot,puc_cloudy,squeezenet,pklot,puc_sunny,0.5602955995969097,0.16189517973108936,0.528453486156108,885,388,10791,8775
pklot,all_sunny,squeezenet,pklot,ufpr05_sunny,0.559915907498248,0.3843137254901961,0.6140239021998258,1372,51,4221,4345
acpds,all,mobilenet,spkl,all,0.5591731266149871,0.6207203201422855,0.6951724050003507,698,28,384,825
cnr,cnr_park_ext_cloudy,squeezenet,pklot,all_cloudy,0.5590032294667016,0.028458802038265552,0.4563505862639156,148,1472,12661,8633
spkl,all,squeezenet,pklot,puc_rainy,0.5587527088851433,0.5516819571865443,0.6365097488924806,2255,366,2386,3299
pklot,all_sunny,squeezenet,pklot,ufpr05,0.5581156885216237,0.39484553114158266,0.6200128408622324,2390,50,6863,7276
pklot,ufpr05_sunny,squeezenet,acpds,all,0.5578291814946619,0.3668789808917197,0.5521374749384745,144,90,483,407
spkl,all,squeezenet,cnr,cnr_park_ext_sunny,0.5569800569800569,0.5768707482993197,0.5691806961511395,1908,937,1611,1862
spkl,all,squeezenet,pklot,all_rainy,0.5568784392196098,0.5230968019812642,0.6187991271770319,2429,540,3137,3889
cnr,cnr_park_ext_sunny,squeezenet,pklot,puc,0.5555712703014875,0.18914501978324444,0.5238067970177133,2199,1479,21370,17375
pklot,ufpr05_rainy,mobilenet,pklot,ufpr04_rainy,0.5552763819095478,0.5775656324582339,0.6753657542871958,242,351,200,3
pklot,all_sunny,squeezenet,pklot,ufpr05_cloudy,0.5552044935931192,0.4012287334593573,0.6247660715156625,849,4,2314,2530
pklot,all_sunny,mobilenet,spkl,all,0.5540051679586563,0.6079054975011359,0.7087099745647643,669,9,403,854
cnr,cnr_park_ext_sunny,squeezenet,pklot,ufpr04,0.5538025507794048,0.00589349610608293,0.4940933012287372,14,88,5848,4635
pklot,puc_rainy,squeezenet,cnr,all,0.5526499523960647,0.36891117478510027,0.5940745727889835,2060,323,6647,6725
pklot,puc_sunny,squeezenet,acpds,all,0.5516014234875445,0.43115124153498874,0.547666783858002,191,144,429,360
pklot,ufpr05_rainy,squeezenet,pklot,ufpr04_rainy,0.5515075376884422,0.005571030640668524,0.3994999814807956,1,113,438,244
cnr,cnr_park_ext,mobilenet,pklot,ufpr04,0.546433632498819,0.6594793957018228,0.5956030997304582,4649,4801,1135,0
spkl,all,squeezenet,cnr,cnr_park_ext_cloudy,0.5462146892655367,0.4773555439875065,0.5539238471619297,917,605,1500,1403
pklot,ufpr05_cloudy,squeezenet,pklot,all_rainy,0.545272636318159,0.5961794757885385,0.5503902151607104,3355,1582,2095,2963
cnr,cnr_park_ext,shufflenet,pklot,ufpr04_rainy,0.5439698492462312,0.5734430082256169,0.6694655357605837,244,362,189,1
acpds,all,squeezenet,cnr,cnr_park_ext_rainy,0.5430093209054594,0.2802013422818792,0.5366655088532994,334,206,1705,1510
pklot,all_sunny,squeezenet,acpds,all,0.5427046263345195,0.29395604395604397,0.5360141643149217,107,70,503,444
cnr,cnr_park,squeezenet,pklot,puc,0.5419465855785777,0.021846370683579985,0.50390185765327,217,75,22774,19357
pklot,ufpr04_rainy,squeezenet,pklot,ufpr04,0.5416154936230515,0.013420089467263115,0.48367044415545407,33,236,5700,4616
pklot,puc_rainy,squeezenet,cnr,cnr_park_ext_cloudy,0.5414689265536723,0.2661844484629295,0.5610205586043083,368,77,2028,1952
cnr,cnr_park_ext_cloudy,squeezenet,pklot,ufpr04,0.5414265470004723,0.0,0.48273247978436656,0,205,5731,4649
cnr,cnr_park,squeezenet,pklot,puc_sunny,0.5411008205768031,0.02943266010352177,0.5053582934358029,145,48,11131,9515
pklot,ufpr05,squeezenet,pklot,all_rainy,0.5394697348674338,0.45364985163204746,0.6245824058125753,1911,196,3481,4407
cnr,cnr_park_ext_cloudy,squeezenet,cnr,cnr_park_ext_rainy,0.5384820239680426,0.11806615776081425,0.5301451466620354,116,5,1906,1728
pklot,ufpr05_rainy,mobilenet,pklot,ufpr04_cloudy,0.5379537953795379,0.5610226724553786,0.6681903878796467,1163,1809,956,11
pklot,puc_rainy,squeezenet,pklot,ufpr04_sunny,0.5374358974358975,0.3334975369458128,0.5781263735750167,677,136,2467,2570
cnr,cnr_park_ext_rainy,squeezenet,pklot,puc,0.5342620748179053,0.005536541171733441,0.49617493671708773,55,239,22610,19519
cnr,cnr_park_ext_rainy,squeezenet,pklot,puc_sunny,0.5293920053745381,0.010293672419013019,0.493783861043805,51,198,10981,9609
cnr,cnr_park_ext_cloudy,shufflenet,pklot,ufpr04_rainy,0.5288944723618091,0.5664739884393064,0.6597096188747731,245,375,176,0
acpds,all,squeezenet,cnr,cnr_park_ext_cloudy,0.5288135593220339,0.3578688019710502,0.5430302440822344,581,346,1759,1739
cnr,cnr_park_ext_sunny,squeezenet,pklot,all,0.5287557842094674,0.20457963421141998,0.5160099027258074,4217,3351,32577,29441
pklot,puc_sunny,squeezenet,pklot,ufpr05_cloudy,0.5283482534667369,0.395228449246005,0.5897993009148266,878,186,2132,2501
pklot,puc_cloudy,squeezenet,pklot,all,0.5277067226166183,0.13497223172689707,0.5134424977605233,2564,1771,34157,31094
pklot,puc_rainy,squeezenet,pklot,all_sunny,0.527673264627297,0.2257776188773686,0.537610522900883,2526,1059,16828,16265
pklot,ufpr05_sunny,shufflenet,spkl,all,0.524547803617571,0.6127946127946128,0.5873029406702408,728,125,287,795
pklot,all_rainy,squeezenet,acpds,all,0.5240213523131673,0.3829296424452134,0.5197451563554129,166,150,423,385
pklot,ufpr04_rainy,squeezenet,pklot,all_cloudy,0.5209915335602688,0.014013654329859864,0.42402677516398163,78,2273,11860,8703
pklot,ufpr04_cloudy,squeezenet,cnr,cnr_park,0.5202541699761716,0.5136876006441223,0.5908356063188999,319,83,336,521
cnr,cnr_park_ext_cloudy,squeezenet,cnr,cnr_park_ext_cloudy,0.5193220338983051,0.16028424792735887,0.5413747030878859,203,10,2095,2117
pklot,ufpr04_cloudy,squeezenet,pklot,all,0.5173598137556406,0.1358548822848321,0.5034937902888658,2640,2567,33361,31018
cnr,cnr_park_ext_rainy,mobilenet,pklot,ufpr04,0.5153519130845536,0.6444413640144164,0.5678908355795148,4649,5130,806,0
cnr,all,mobilenet,pklot,ufpr04,0.5146905999055267,0.6433877125997918,0.5669514398656292,4634,5122,814,15
pklot,puc_sunny,squeezenet,pklot,ufpr05,0.5142650340792569,0.3751066966710639,0.5668745547249492,2417,804,6109,7249
pklot,puc_rainy,squeezenet,cnr,cnr_park_ext_sunny,0.5128205128205128,0.3442692799318279,0.5843988523791479,808,116,2432,2962
cnr,cnr_park_ext_rainy,squeezenet,pklot,all,0.5126749633546978,0.002940225221251948,0.49652599859730956,50,303,35625,33608
cnr,cnr_park_ext_cloudy,mobilenet,pklot,ufpr04_cloudy,0.5125666412795126,0.549718574108818,0.6523127682056369,1172,1918,847,2
cnr,cnr_park_ext_sunny,shufflenet,pklot,ufpr04_rainy,0.5125628140703518,0.5580865603644647,0.6479128856624319,245,388,163,0
cnr,cnr_park_ext_cloudy,mobilenet,pklot,ufpr04_rainy,0.5113065326633166,0.5574516496018203,0.647005444646098,245,389,162,0
acpds,all,squeezenet,cnr,all,0.5111393208505236,0.34949324324324327,0.5470258339464442,2069,986,5984,6716
cnr,cnr_park_ext_cloudy,squeezenet,pklot,puc_sunny,0.5109170305676856,0.06271841088835756,0.4786036771845762,341,873,10306,9319
cnr,cnr_park_ext_sunny,mobilenet,pklot,ufpr04,0.5107227208313652,0.6418643247354955,0.5635769314503482,4641,5171,765,8
pklot,puc_sunny,squeezenet,pklot,ufpr05_rainy,0.5106382978723404,0.46248462484624847,0.6275965938712853,188,15,268,422
pklot,ufpr05_cloudy,squeezenet,pklot,ufpr05_cloudy,0.5102685624012638,0.297583081570997,0.5870205024639574,591,2,2316,2788
cnr,cnr_park_ext_sunny,squeezenet,acpds,all,0.5097864768683275,0.09523809523809523,0.5010103793515202,29,29,544,522
pklot,puc_sunny,squeezenet,pklot,ufpr05_sunny,0.5097607368104915,0.35928300405599894,0.5553566790091187,1373,553,3719,4344
pklot,all,mobilenet,spkl,all,0.5095607235142119,0.5491686460807601,0.684902689505256,578,4,408,945
pklot,ufpr05,squeezenet,pklot,ufpr05_sunny,0.5092601862048253,0.2550151975683891,0.5705686568542863,839,24,4248,4878
cnr,cnr_park_ext_rainy,squeezenet,acpds,all,0.5080071174377224,0.0,0.49825479930191974,0,2,571,551
acpds,all,squeezenet,cnr,cnr_park_ext,0.5078981858315513,0.3241758241758242,0.5368727686123977,1711,941,5652,6193
pklot,ufpr05_cloudy,squeezenet,pklot,ufpr05_rainy,0.5072788353863382,0.4358974358974359,0.639344262295082,170,0,283,440
cnr,cnr_park_ext_rainy,squeezenet,cnr,cnr_park_ext_rainy,0.507057256990679,0.027325275880189175,0.49841566862019293,26,33,1878,1818
cnr,cnr_park,squeezenet,pklot,all,0.50698416348116,0.01572227800889399,0.4912252200309136,274,923,35005,33384
cnr,cnr_park,squeezenet,acpds,all,0.5062277580071174,0.0,0.4965095986038394,0,4,569,551
pklot,ufpr05,squeezenet,pklot,puc_rainy,0.5058993498675656,0.44284550638066794,0.6139459382929546,1631,181,2571,3923
cnr,cnr_park_ext_sunny,squeezenet,pklot,all_sunny,0.5045531381209445,0.21053088886958032,0.5140446688755581,2423,1804,16083,16368
pklot,ufpr05_cloudy,squeezenet,spkl,all,0.5038759689922481,0.6264591439688716,0.4705917039058068,805,242,170,718
cnr,cnr_park_ext_sunny,squeezenet,cnr,cnr_park,0.5035742652899127,0.463519313304721,0.5950818274803955,270,55,364,570
acpds,all,squeezenet,pklot,all_rainy,0.5032516258129065,0.36856161770316676,0.6016182444656745,1449,96,3581,4869
pklot,ufpr05_cloudy,squeezenet,pklot,ufpr05,0.5015380903552688,0.2858624265468372,0.5673310949371679,1654,252,6661,8012
cnr,cnr_park_ext,shufflenet,pklot,ufpr04_cloudy,0.5013962934755014,0.5436802973977695,0.6438660427403877,1170,1960,805,4
pklot,ufpr05_rainy,squeezenet,cnr,cnr_park_ext_rainy,0.5006657789613849,0.04677173360447382,0.49232636488601783,46,77,1834,1798
pklot,all_sunny,squeezenet,pklot,ufpr05_rainy,0.49720044792833146,0.4176394293125811,0.6319672131147541,161,0,283,449
cnr,cnr_park_ext_cloudy,squeezenet,pklot,puc,0.49607524220352167,0.05037313432835821,0.4625993898047136,567,2371,20478,19007
pklot,ufpr05,squeezenet,pklot,ufpr05,0.4960492188913686,0.242726366355479,0.5672382275060656,1339,28,6885,8327
cnr,cnr_park,squeezenet,cnr,cnr_park_ext_rainy,0.4945406125166445,0.0696078431372549,0.4865462370498007,71,125,1786,1773
cnr,cnr_park_ext_sunny,shufflenet,pklot,ufpr04_cloudy,0.49428789032749426,0.5403784033225658,0.63904781415294,1171,1989,776,3
pklot,ufpr05_cloudy,squeezenet,pklot,ufpr05_sunny,0.4925417959755731,0.25837600585223114,0.549721136088635,883,235,4037,4834
pklot,puc_cloudy,squeezenet,pklot,all_sunny,0.4914935383608703,0.1245716967847923,0.5021289344878447,1327,1187,16700,17464
cnr,cnr_park_ext_cloudy,squeezenet,cnr,cnr_park_ext,0.4914120162792302,0.13997433803802636,0.5327226428963119,600,69,6524,7304
pklot,ufpr05_rainy,squeezenet,acpds,all,0.49110320284697506,0.0,0.4816753926701571,0,21,552,551
pklot,puc_rainy,squeezenet,pklot,all_rainy,0.4903451725862931,0.33637311099531003,0.5930577196630441,1291,67,3610,5027
pklot,ufpr04_rainy,squeezenet,pklot,puc,0.49001720764679535,0.026020798631432043,0.45595767174619567,289,2350,20499,19285
cnr,cnr_park_ext_cloudy,squeezenet,pklot,all,0.4894087891242491,0.037753222836095765,0.4746020908985096,697,2569,33359,32961
cnr,cnr_park_ext_cloudy,shufflenet,pklot,ufpr04_cloudy,0.4892104595074892,0.5378961874138724,0.6354311776249111,1171,2009,756,3
pklot,ufpr05,squeezenet,pklot,ufpr05_cloudy,0.48902931367386343,0.24369966224993506,0.569183527349173,469,1,2317,2910
pklot,ufpr04_cloudy,squeezenet,pklot,all_sunny,0.48857625824745077,0.1396991377728857,0.49887435868342495,1523,1490,16397,17268
pklot,ufpr05,squeezenet,acpds,all,0.4884341637010676,0.14561664190193166,0.48076478432043274,49,73,500,502
pklot,ufpr04_cloudy,squeezenet,acpds,all,0.4875444839857651,0.06188925081433225,0.4788469639525787,19,44,529,532
pklot,puc_cloudy,squeezenet,acpds,all,0.48665480427046265,0.06482982171799027,0.4780092042708323,20,46,527,531
pklot,ufpr05,mobilenet,spkl,all,0.48578811369509045,0.5454545454545454,0.6122568831317851,597,69,343,926
pklot,ufpr05_rainy,squeezenet,pklot,ufpr04,0.4841757203589986,0.0003661662394727206,0.43171132359566067,1,812,5124,4648
cnr,cnr_park_ext_rainy,squeezenet,pklot,all_sunny,0.4824417907192322,0.004927399486292394,0.4945697690380422,47,239,17648,18744
cnr,all,shufflenet,pklot,ufpr04,0.4818138875767596,0.6289657038490157,0.5379885444743935,4649,5485,451,0
pklot,puc_cloudy,squeezenet,cnr,cnr_park,0.4813343923749007,0.3880037488284911,0.5993479372655983,207,20,399,633
pklot,ufpr04_sunny,squeezenet,acpds,all,0.48131672597864766,0.251604621309371,0.4754911742255078,98,130,443,453
cnr,cnr_park,squeezenet,pklot,all_sunny,0.47884290310267735,0.017072041960199517,0.4907199096908064,166,490,17397,18625
cnr,cnr_park_ext,mobilenet,pklot,ufpr04_rainy,0.478643216080402,0.5414364640883977,0.6234119782214156,245,415,136,0
cnr,all,squeezenet,pklot,ufpr04,0.47746811525743976,0.021927497789566756,0.42715327586896645,62,944,4992,4587
pklot,puc_rainy,squeezenet,pklot,puc_rainy,0.4772453647965326,0.3595870206489675,0.6084689250780917,1219,7,2745,4335
cnr,all,squeezenet,cnr,cnr_park,0.4765687053216839,0.40361990950226245,0.5826187634958517,223,42,377,617
acpds,all,squeezenet,cnr,cnr_park_ext_sunny,0.4756251978474201,0.3335345001005834,0.5369485194608348,829,372,2176,2941
